,-100.0,-90.0,-80.0,-70.0,-60.0,-50.0,-40.0,-30.0,-20.0,-10.0,0.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,100.0
0.0,0.10502,0.10392,0.10282,0.10171,0.10061,0.09951,0.09841,0.09731,0.09621,0.09511,0.09401,0.09299,0.09197,0.09095,0.08993,0.08891,0.08789,0.08687,0.08586,0.08484,0.08382
0.1,0.11419,0.11321,0.11224,0.11126,0.11028,0.10931,0.10833,0.10735,0.10637,0.1054,0.10442,0.10351,0.10259,0.10167,0.10076,0.09984,0.09892,0.09801,0.09709,0.09617,0.09526
0.2,0.12023,0.11935,0.11847,0.11759,0.11671,0.11584,0.11496,0.11408,0.1132,0.11232,0.11145,0.11061,0.10977,0.10893,0.10809,0.10725,0.10641,0.10557,0.10473,0.10389,0.10305
0.3,0.12875,0.12795,0.12716,0.12636,0.12557,0.12477,0.12398,0.12319,0.12239,0.1216,0.1208,0.12002,0.11925,0.11847,0.11769,0.11692,0.11614,0.11536,0.11459,0.11381,0.11303
0.4,0.13791,0.13712,0.13633,0.13553,0.13474,0.13395,0.13315,0.13236,0.13157,0.13077,0.12998,0.12917,0.12836,0.12755,0.12674,0.12592,0.12511,0.1243,0.12349,0.12268,0.12187
0.5,0.14708,0.14629,0.14551,0.14472,0.14394,0.14315,0.14236,0.14158,0.14079,0.14,0.13921,0.13837,0.13753,0.13668,0.13584,0.13499,0.13415,0.1333,0.13246,0.13162,0.13077
0.6,0.1559,0.1551,0.1543,0.1535,0.15269,0.15189,0.15109,0.15028,0.14948,0.14868,0.14787,0.14694,0.146,0.14506,0.14412,0.14318,0.14224,0.14131,0.14037,0.13943,0.13849
0.7,0.16511,0.16429,0.16348,0.16266,0.16184,0.16102,0.16021,0.15939,0.15857,0.15775,0.15693,0.15589,0.15486,0.15382,0.15278,0.15175,0.15071,0.14967,0.14864,0.1476,0.14656
0.8,0.17675,0.17575,0.17475,0.17375,0.17275,0.17176,0.17076,0.16976,0.16876,0.16776,0.16676,0.16554,0.16433,0.16311,0.1619,0.16068,0.15947,0.15825,0.15704,0.15582,0.15461
0.9,0.18682,0.18565,0.18448,0.18331,0.18214,0.18097,0.1798,0.17863,0.17746,0.17629,0.17512,0.17374,0.17236,0.17098,0.16961,0.16823,0.16685,0.16548,0.1641,0.16272,0.16134
1.0,0.20272,0.2014,0.20008,0.19876,0.19744,0.19612,0.1948,0.19348,0.19216,0.19083,0.18951,0.18799,0.18648,0.18496,0.18344,0.18193,0.18041,0.1789,0.17738,0.17586,0.17435
